season,episode,title,scene,speaker,line,
2,10,Christmas Party,623,Angela,"Is there anything we're missing? Phyllis, you got the lights?",
2,10,Christmas Party,623,Phyllis,"Yes, I got those cute little ones.  Do you think I should have gotten the big ones?",
2,10,Christmas Party,623,Angela,We'll see.,
2,10,Christmas Party,624,Ryan,Angela drafted me into the party planning committee. Her memo said that we need to prepare for every possible disaster. Which to me seems excessive.,
2,10,Christmas Party,625,Michael," Merry Christmas! Ho, ho, ho,  pimp. I'm kidding. What do we got, what do we got? How many plates are we getting?",
2,10,Christmas Party,625,Angela,Fifty.,
2,10,Christmas Party,625,Michael,Double it. Double everything. Double ice cream. Double napkins. Double it. On me.,
2,10,Christmas Party,626,Michael,"It was a tough year. I had to fire somebody this year. This party has to really rock. Check it out. Christmas bonus. 3,000 G's. I got this for helping save the company money. So I guess some good came out of firing Devon after all. Maybe I should call him and tell him that.",
2,10,Christmas Party,627,Michael,"I want people to cut loose. I want people making out in closets. I want people hanging from the ceilings, lamp shades on the heads. I want it to be a Playboy Mansion party. And also, I want you to spread the word that I will have my digital camera. And I'll be taking pictures all along the way. And the best and craziest thing that happens will be on the cover of the newsletter. Incentive.",
2,10,Christmas Party,627,Pam,You do realize that we can't serve liquor at the party.,
2,10,Christmas Party,627,Michael,"Yeah, I know. Damn it. Stupid corporate wet blankets. Like booze ever killed anybody.",
2,10,Christmas Party,628,Kevin & Oscar,"One, two, three. ",
2,10,Christmas Party,628,Dwight,You guys should use a hand truck.,
2,10,Christmas Party,628,Kevin,Do we have one?,
2,10,Christmas Party,628,Dwight,No.,
2,10,Christmas Party,629,Angela, Will you help me?,
2,10,Christmas Party,630,Michael,No! No way! It... no.,
2,10,Christmas Party,630,Darryl,"Come on, Mike, let me borrow the hat for just a couple of hours.",
2,10,Christmas Party,630,Michael,You wanna be Santa?,
2,10,Christmas Party,630,Darryl,Yeah.,
2,10,Christmas Party,630,Michael,Have you ever seen Santa?,
2,10,Christmas Party,630,Darryl,"Yeah, I've seen Santa.",
2,10,Christmas Party,630,Michael,Okay.,
2,10,Christmas Party,630,Darryl,Who cares?,
2,10,Christmas Party,630,Michael,"Well, I'm sorry. It just doesn't work.",
2,10,Christmas Party,630,Dwight,"Michael, I would like to be the elf.",
2,10,Christmas Party,630,Michael,That makes sense because he has elfish features.,
2,10,Christmas Party,631,Dwight," Okay, everybody listen up! It is time to get your presents, wrap them, and place them under the tree like so. If you do not get your present wrapped and under the tree within the next five minutes you will be disqualified from Secret Santa. All right? No exceptions except Michael.",
2,10,Christmas Party,632,Toby,I got Angela. She is into these posters of babies dressed as adults. I got her one of those. I felt kind of weird buying that.,
2,10,Christmas Party,633,Oscar,"I got Creed. And to tell you the truth, I don't know anything about Creed. I know his name's Creed. I know he works right over there. I think he's Irish and I .. I got him this shamrock keychain.",
2,10,Christmas Party,634,Kevin,"I got myself for Secret Santa. I was supposed to tell somebody, but I didn't .",
2,10,Christmas Party,635,Michael,You get something good this year?,
2,10,Christmas Party,635,Jim,I think I did a pretty good job.,
2,10,Christmas Party,635,Michael,Yeah? Who did you have?,
2,10,Christmas Party,635,Jim,"Well, I can't tell you cause it's a secret.",
2,10,Christmas Party,635,Michael,I think I got something pretty nice for my guy.,
2,10,Christmas Party,635,Jim,Yeah?,
2,10,Christmas Party,635,Michael,I spent a lot of dough. Lot of dough. Wow.,
2,10,Christmas Party,635,Jim,"Well, there's a $20 limit, right? So .. ?",
2,10,Christmas Party,635,Michael,Yeah. I wanted this party to be really special so I sorta went above and beyond.,
2,10,Christmas Party,635,Jim,"That's great. Well don't tell me who it is, cause I can ..",
2,10,Christmas Party,635,Michael,It was Ryan. Yeah. I have Ryan.,
2,10,Christmas Party,636,Dwight,"Gather round. Secret Santa, let's go. Let's go. Come on. Stanley, no, I'm going to handle the cord. Okay, safety reasons.",
2,10,Christmas Party,636,Stanley,I know how to plug something in.,
2,10,Christmas Party,636,Dwight,I want to do it.,
2,10,Christmas Party,636,Michael,"All right, let's count it down, like Rockefeller Center. Ready?",
2,10,Christmas Party,636,All,"Three, two, one. ",
2,10,Christmas Party,636,Michael,Not great.,
2,10,Christmas Party,636,Phyllis,"I'm sorry, everybody.",
2,10,Christmas Party,636,Pam,I think the tree looks nice.,
2,10,Christmas Party,636,Dwight,"Hey, I could get some flares from my car.",
2,10,Christmas Party,636,Michael,"No, no. Shake it off, everybody. Just, let's do Secret Santa.",
2,10,Christmas Party,637,Michael,"Presents are the best way to show someone how much you care. It's like this tangible thing that you can point to and say, ""Hey, man, I love you this many dollars worth.""",
2,10,Christmas Party,638,Dwight,"First present, Oscar.",
2,10,Christmas Party,638,Oscar, Shower radio. Neat.,
2,10,Christmas Party,638,Kelly,"Oh, good, that was from me.",
2,10,Christmas Party,638,Oscar,"Thanks, Kelly. You know I was gonna get one of ..",
2,10,Christmas Party,638,Dwight,Okay. Okay. That's enough. Let's keep it moving on. Jim.,
2,10,Christmas Party,638,Jim,"Oh, cool. ",
2,10,Christmas Party,638,Creed,That's from me.,
2,10,Christmas Party,638,Jim,Great. Where did you get it?,
2,10,Christmas Party,638,Creed,I don't know. It was so long ago.,
2,10,Christmas Party,639,Jim,"He obviously forgot to get me something, and then he went in his closet and dug out this little number  and then threw it in a bag.",
2,10,Christmas Party,640,Creed,Yep. That's exactly what happened.,
2,10,Christmas Party,641,Dwight,Pam.,
2,10,Christmas Party,641,Pam," Oh, my god! Thank you very much, Santa, whoever you are. It's awesome.",
2,10,Christmas Party,641,Jim,There's a little more to it.,
2,10,Christmas Party,641,Dwight,"All right, next. Ryan. ",
2,10,Christmas Party,641,Michael,"No, don't!",
2,10,Christmas Party,641,Ryan," Whoa, a video iPod.",
2,10,Christmas Party,641,Michael,"Whoa. Wow. Jeez. Somebody really got carried away with the spirit of Christmas. That was me, I got a little carried away.",
2,10,Christmas Party,641,Ryan,Wasn't there a $20 limit on the gift? This is 400 bucks.,
2,10,Christmas Party,641,Michael,You don't know that.,
2,10,Christmas Party,641,Ryan,"Yeah, you left the price tag on.",
2,10,Christmas Party,641,Michael,I did?,
2,10,Christmas Party,641,Ryan,Yeah.,
2,10,Christmas Party,641,Michael,"What? Oh, shoot. Wow. Okay, well, who cares? It doesn't matter what I spent. What matters is that Christmas is fun, right?",
2,10,Christmas Party,641,Dwight,Michael.,
2,10,Christmas Party,641,Michael,"Oh hey, for me. What is in here?  Oh, come on.",
2,10,Christmas Party,641,Phyllis,I knitted it for you.,
2,10,Christmas Party,641,Michael,An oven mitt? Okay. ,
2,10,Christmas Party,642,Michael,"So Phyllis is basically saying, ""Hey Michael, I know you did a lot to help the office this year but I only care about you a homemade oven mitt's worth."" I gave Ryan an iPod.",
2,10,Christmas Party,643,Kevin,Should we just keep opening up the presents?,
2,10,Christmas Party,643,Dwight,We don't do anything until Michael gives us further instructions.,
2,10,Christmas Party,643,Michael,I got it! We are going to turn Secret Santa into Yankee Swap.,
2,10,Christmas Party,643,Jim,What is Yankee Swap?,
2,10,Christmas Party,643,Michael,"One person chooses a gift. The next person can either choose a gift or steal that person's gift. If your gift gets stolen, then you can steal somebody else's gift or choose a new gift.",
2,10,Christmas Party,643,Jim,I thought that was called Nasty Christmas.,
2,10,Christmas Party,643,Pam,"Yeah, we call it White Elephant.",
2,10,Christmas Party,643,Michael,"Well, I call it fun!",
2,10,Christmas Party,643,Oscar,Why are we doing this?,
2,10,Christmas Party,643,Michael,Because it's better. Because it's more special.,
2,10,Christmas Party,643,Angela,It sounds mean.,
2,10,Christmas Party,643,Michael,"Shut it. No, it's not. Okay, just give it a shot.",
2,10,Christmas Party,644,Angela,Michael should have asked the party planning committee first. He's not supposed to just spring things on us out of nowhere. ,
2,10,Christmas Party,645,Michael,"Okay, Meredith is up first. Here's the deal. You can either pick a new gift or you can steal somebody else's gift that they've already gotten, like the oven mitt.",
2,10,Christmas Party,645,Meredith,I'll take the teapot.,
2,10,Christmas Party,645,Jim,"Oh, shouldn't we ... I bought that specifically for Pam.",
2,10,Christmas Party,645,Michael,"Yankee Swap! That's what makes it fun. Pam, you can steal the oven mitt now.",
2,10,Christmas Party,645,Pam,I'll take the iPod.,
2,10,Christmas Party,645,Ryan,And I have to give it to her? I don't have a choice?,
2,10,Christmas Party,645,Dwight,"Yes, now you can steal the oven mitt, the old shirt or the shower radio or pick a new gift.",
2,10,Christmas Party,645,Stanley, That was meant for Kelly.,
2,10,Christmas Party,645,Ryan,"Yeah, I figured.",
2,10,Christmas Party,645,Michael,I think this is going great.,
2,10,Christmas Party,646,Kelly, Yikes.,
2,10,Christmas Party,646,Toby,"Well, it's for Angela, so ..",
2,10,Christmas Party,646,Kelly,"That's like, the creepiest thing that I've ever seen.",
2,10,Christmas Party,646,Dwight,"Angela, you're up.",
2,10,Christmas Party,646,Angela,I'll take the poster. Some people like these.,
2,10,Christmas Party,646,Kelly,I will steal the iPod.,
2,10,Christmas Party,647,Michael,Everyone wants the iPod. It's a huge hit. It is almost a Christmas miracle.,
2,10,Christmas Party,648,Michael,"Oh, well, Oscar, you little gourmand, you have the next turn.",
2,10,Christmas Party,648,Oscar,I'll take the ... teapot.,
2,10,Christmas Party,648,Meredith,Damn it.,
2,10,Christmas Party,648,Dwight,"Okay, moving along. Meredith, let's go.",
2,10,Christmas Party,648,Meredith,I really want the iPod.,
2,10,Christmas Party,648,Dwight,It's already been stolen this round. Pick something else.,
2,10,Christmas Party,648,Michael," I hope nobody takes this baby, cause this is great. Wow, look at that fine craftsmanship. Somebody really put a lot of work into that. It's beautiful.",
2,10,Christmas Party,648,Meredith,I'll take the oven mitt.,
2,10,Christmas Party,648,Michael,"Sucker! See, I wanted somebody to take it. Boom! Reverse psychology.",
2,10,Christmas Party,649,Michael,"Reverse psychology is an awesome tool. I don't know if you guys know about it, but basically you make someone think the opposite of what you believe and that tricks them into doing something stupid. Works like a charm.",
2,10,Christmas Party,650,Michael," ""In addition to these paintball pellets, your gift includes two paintball lessons with Dwight Schrute.""",
2,10,Christmas Party,650,Dwight,"You and me, Michael. Yes!",
2,10,Christmas Party,650,Michael,Who wants to take paintball lessons? How is that better than an iPod?,
2,10,Christmas Party,650,Dwight,I never said it was better than an iPod.,
2,10,Christmas Party,651,Dwight,"Michael keeps bragging about his iPod, but you know what? Two paintball lessons with someone as experienced as I am is worth easily, like, 2 grand.",
2,10,Christmas Party,652,Dwight," Take that, Saddam!",
2,10,Christmas Party,653,Michael,Last gift. Kevin.,
2,10,Christmas Party,653,Kevin,I want the foot bath.,
2,10,Christmas Party,654,Kevin,"That's the thing I bought myself. I'm really psyched to use it.  Maybe I should have taken the iPod. Oh, shoot.",
2,10,Christmas Party,655,Dwight,"Pam, steal something or pick the final gift.",
2,10,Christmas Party,655,Pam,I want the iPod.,
2,10,Christmas Party,655,Kelly,Damn it.,
2,10,Christmas Party,655,Jim,Sure you don't want the teapot?,
2,10,Christmas Party,655,Pam,"Well, I mean, it's an iPod. But ..",
2,10,Christmas Party,655,Jim,Right.,
2,10,Christmas Party,655,Pam,"Sorry, I ..",
2,10,Christmas Party,655,Jim,No. No. Definitely. It's ..,
2,10,Christmas Party,655,Kelly,"Okay, well, I guess I will take that book of short stories.",
2,10,Christmas Party,655,Dwight,Yes! There you go. I want the teapot. Gracias.,
2,10,Christmas Party,655,Jim,Got to be kidding me.,
2,10,Christmas Party,656,Dwight,Yankee Swap is like Machiavelli meets ... Christmas.,
2,10,Christmas Party,657,Michael, What is she so upset about?,
2,10,Christmas Party,657,Pam,Maybe because you hated her present so much.,
2,10,Christmas Party,657,Michael,Come on! I think that Yankee Swap was a big hit! I think it's a success and I'm the one who ended up with Dwight's stupid paintball pellets.,
2,10,Christmas Party,657,Jim,"Yeah, but, Michael, the point is that we all bought gifts for specific people.",
2,10,Christmas Party,657,Stanley,And you should have just bought a $20 gift like everyone else.,
2,10,Christmas Party,657,Michael,"Well, I didn't. I got a big bonus because I fired Devon, and I used the money to buy something awesome. Sue me!",
2,10,Christmas Party,657,Oscar,You got a bonus check?,
2,10,Christmas Party,657,Pam,How much?,
2,10,Christmas Party,657,Michael,"It wasn't. It wasn't that much. It was $3,000.",
2,10,Christmas Party,657,Stanley,"All right, I'm done now.",
2,10,Christmas Party,658,Michael,"Unbelievable. I do the nicest thing that anyone has ever done for these people and they freak out. Well, happy birthday, Jesus. Sorry your party's so lame.",
2,10,Christmas Party,659,Liquor Store Clerk,It comes to $166.41.,
2,10,Christmas Party,659,Michael,"All right, now, you're the expert. Is this enough to get 20 people plastered?",
2,10,Christmas Party,659,Liquor Store Clerk,"Fifteen bottles of vodka? Yeah, that should do it.",
2,10,Christmas Party,659,Michael,"Cool, cool. Box it up.",
2,10,Christmas Party,660,Jim,"I bought this teapot for Pam, and I know she really wants it. So, can I trade you for it?",
2,10,Christmas Party,660,Dwight,No trades.,
2,10,Christmas Party,660,Jim,"Come on, it's a shamrock keychain. Good luck.",
2,10,Christmas Party,660,Jim,"Look, it has sentimental value, Dwight. Can I buy it from you?",
2,10,Christmas Party,660,Dwight,No. I want it. I'm going to use it.,
2,10,Christmas Party,660,Jim,You don't even drink tea.,
2,10,Christmas Party,660,Dwight,"True. But I get sinus infections, and sinus infections can be cured by making your tea from green tea leaf stems ..",
2,10,Christmas Party,660,JIm,Okay ..,
2,10,Christmas Party,660,Dwight,".. and pouring it directly into your nose, like so. ",
2,10,Christmas Party,661,Jim,"To think that my gift for Pam will be used for that, it's a little too much to handle.",
2,10,Christmas Party,662,Roy,This is awesome.,
2,10,Christmas Party,662,Pam,I know. It's totally going to change the way I work out.,
2,10,Christmas Party,662,Roy,"Yeah, I was gonna get you one of these for Christmas, and now I don't have to. I'm gonna save a ton of money.",
2,10,Christmas Party,662,Pam,So what are you going to get me instead?,
2,10,Christmas Party,662,Roy,"I don't know. Probably like, a sweater or something.",
2,10,Christmas Party,663,Michael,Uh-oh. Looks like Santa was a little naughty.,
2,10,Christmas Party,663,Angela,What is that?,
2,10,Christmas Party,663,Michael,"This is Christmas spirit, as in spirits, booze.",
2,10,Christmas Party,663,Meredith,We can drink?,
2,10,Christmas Party,663,Toby,We're really not supposed to serve alcohol.,
2,10,Christmas Party,663,Michael,"Zip it, Toby! Just .. I mean, it's a party. Come on. If I can't throw a good party for my employees, then I am a terrible boss. Who wants a drink?",
2,10,Christmas Party,663,Meredith,Me. Please.,
2,10,Christmas Party,663,Michael,"Go, here we go!",
2,10,Christmas Party,664,Meredith,"The deal is that this is my last hurrah, cause I made a New Year's resolution that I'm not going to drink anymore. During the week.",
2,10,Christmas Party,665,Phyllis,Hi guys.,
2,10,Christmas Party,665,Ryan,Hey.,
2,10,Christmas Party,665,Phyllis,"Does everybody know my boyfriend, Bob Vance?",
2,10,Christmas Party,665,Kevin,Kevin Malone.,
2,10,Christmas Party,665,Bob Vance,"Bob Vance, Vance Refrigeration.",
2,10,Christmas Party,665,Stanley,Stanley Hudson.,
2,10,Christmas Party,665,Bob Vance,"Bob Vance, Vance Refrigeration.",
2,10,Christmas Party,665,Ryan,Ryan Howard.,
2,10,Christmas Party,665,Bob Vance,"Bob Vance, Vance Refrigeration.",
2,10,Christmas Party,665,Ryan,"What line of work you in, Bob?",
2,10,Christmas Party,666,Roy,"I think after I lost Culpepper and T.O it was over, man.",
2,10,Christmas Party,666,Darryl,"Oh, yeah, I need McMahon, Deion Branch to have big games or else I'm done.",
2,10,Christmas Party,666,Roy,"It's possible. I can't believe you traded Shaun Alexander, man.",
2,10,Christmas Party,666,Darryl,I had to. I needed defense.,
2,10,Christmas Party,666,Roy,Come on! Shaun Alexander? He's the best back in the league.,
2,10,Christmas Party,666,Darryl,It's defense.,
2,10,Christmas Party,666,Roy,"Oh, no. That is not worth it.",
2,10,Christmas Party,666,Darryl,It is worth it.,
2,10,Christmas Party,666,Roy,Never.,
2,10,Christmas Party,666,Darryl,Are you kidding? You wait.,
2,10,Christmas Party,667,Michael,"Anybody making out in here?  Not yet, give it time. Oh, hey, Ebenezer, boink.  Okay, how's it going in here? ",
2,10,Christmas Party,667,Ryan,We're running low on cups. Do you want me to just run out and get some?,
2,10,Christmas Party,667,Angela,There should be some ..,
2,10,Christmas Party,667,Michael,"No, no, no, no. We'll find some, don't leave the party.",
2,10,Christmas Party,668,"Phyllis, Meredith, Michael, Kevin","One, two, three. ",
2,10,Christmas Party,668,Michael,"Kudos to Ryan, king of the party committee.",
2,10,Christmas Party,668,Ryan,"Oh, no.",
2,10,Christmas Party,668,Michael,"Yeah, yeah, yeah.",
2,10,Christmas Party,668,Ryan,I really did not do anything.,
2,10,Christmas Party,668,Michael,"Oh, no, no. No false modesty, my friend.",
2,10,Christmas Party,669,Jim,"You know, you don't have to answer calls during a party. Just thought you should know.",
2,10,Christmas Party,669,Pam," No, I was just checking out my present. ",
2,10,Christmas Party,669,Jim,But ..,
2,10,Christmas Party,669,Pam,"I traded with Dwight. Just, I figured, you know, you went to a lot of trouble and it means a lot. And also, Roy got me an iPod or was going to get me an iPod, so ..",
2,10,Christmas Party,669,Jim,"Well, either way. This is an amazing gift because it comes with bonus gifts. Look inside.",
2,10,Christmas Party,669,Pam, Oh my god! The yearbook picture!,
2,10,Christmas Party,670,Pam,"Yeah, I think I made the right choice.",
2,10,Christmas Party,671,Pam,"Oh, my God! It's incredible.  Is this the Boggle timer?",
2,10,Christmas Party,671,Jim,I didn't think you were going to get that one. I really didn't.,
2,10,Christmas Party,672,Dwight,This is so awesome.,
2,10,Christmas Party,672,Michael,"Not bad. And if it couldn't go to Ryan, you are the guy I'd want it to go to.",
2,10,Christmas Party,672,Dwight,Thank you.,
2,10,Christmas Party,672,Michael,You're welcome.,
2,10,Christmas Party,672,Todd Packer," Merry Christmas, asswipe!",
2,10,Christmas Party,672,Michael,"No way. Oh, you're kidding me. Packer! Yes! Todd Packer, ladies and gentlemen!",
2,10,Christmas Party,672,Todd Packer, What's up my nerds. Check it out. ,
2,10,Christmas Party,672,Michael,"Oh, no, no. Oh look at that. Icing on the cake.",
2,10,Christmas Party,672,Todd Packer,Pacman need a drinky.,
2,10,Christmas Party,672,Michael,"Oh, let's fix you up. Who wants to fix up .. Toby. Toby's gonna fix you up.",
2,10,Christmas Party,673,Kevin, Yeahhh.,
2,10,Christmas Party,674,Michael,Darryl. There you go.  You earned it.,
2,10,Christmas Party,674,Darryl,"That's okay, Mike.",
2,10,Christmas Party,674,Michael,"No, no, no, no. I really, really want you to have it.",
2,10,Christmas Party,674,Darryl,"All right. Thanks, man.",
2,10,Christmas Party,674,Michael,"Hey, Merry Christmas.",
2,10,Christmas Party,675,Ryan, Whose butt is that?,
2,10,Christmas Party,675,Kevin,Mine.,
2,10,Christmas Party,675,Ryan,"Oh, how did I not guess that?",
2,10,Christmas Party,676,Michael, Lampshade on head! It's happening!,
2,10,Christmas Party,677,Creed," Oh, no.",
2,10,Christmas Party,678,Kelly,Hey.,
2,10,Christmas Party,678,Dwight,"Oh, hello there.  But what are you doing?",
2,10,Christmas Party,678,Kelly,I don't know.,
2,10,Christmas Party,678,Dwight,You shouldn't do things like that. The man is supposed to do that.,
2,10,Christmas Party,679,Kevin,"Thanks for the party, Michael.",
2,10,Christmas Party,679,Meredith,Yeah.,
2,10,Christmas Party,679,Bob Vance,"Oh, hey. Listen up. We're going to Poor Richard's. Who's in?",
2,10,Christmas Party,679,Oscar,I'm in.,
2,10,Christmas Party,679,Dwight,Yes.,
2,10,Christmas Party,679,Oscar,Michael? Poor Richard's?,
2,10,Christmas Party,679,Michael,"Yeah, that sounds good.",
2,10,Christmas Party,680,Michael,"Christmas is awesome. First of all, you get to spend time with people you love. Secondly, you can get drunk and no one can say anything. Third, you give presents. What's better than giving presents? And fourth, getting presents. So, four things. Not bad for one day. It's really the greatest day of all time.",
2,10,Christmas Party,681,Michael,"Hey, Meredith. Heading over to Poor Richard's?",
2,10,Christmas Party,681,Meredith,Yep.,
2,10,Christmas Party,681,Michael,"Cool, cool, cool. Do you need a ride?  All right, let's head out. Sounds good. Do you have a coat?",
2,10,Christmas Party,681,Meredith,Yeah.,
2,10,Christmas Party,681,Michael,Okay!,
2,11,Booze Cruise,682,Jim,Hey.,
2,11,Booze Cruise,682,Dwight,Hello. Jim?,
2,11,Booze Cruise,682,Jim,"What's up, buddy?",
2,11,Booze Cruise,682,Dwight,This is not funny. Why is my stuff in here?,
2,11,Booze Cruise,682,Jim,"Wow, that's weird. Oh, dollar for a stapler, that's pretty good.",
2,11,Booze Cruise,682,Dwight,"Yeah, well, I'm not paying for my own stuff, okay? I know you did this, because you're friends with the vending machine guy.",
2,11,Booze Cruise,682,Jim,"Who, Steve?",
2,11,Booze Cruise,682,Dwight,"Yeah, Steve, whatever his name is.",
2,11,Booze Cruise,682,Pam,"Sorry. What do I want? What do I want... Oh, it's a pencil cup.",
2,11,Booze Cruise,682,Dwight,"No, no, no, no, no. That's my pencil cup.",
2,11,Booze Cruise,682,Pam,"Um, I don't think so, I just bought it.",
2,11,Booze Cruise,682,Dwight,"Uh, I think so, and you're going to hand it over to me.",
2,11,Booze Cruise,682,Pam,I love these.,
2,11,Booze Cruise,682,Dwight,"Okay, fine. Where's my wallet?",
2,11,Booze Cruise,682,Jim,"Oh, there it is. J1.",
2,11,Booze Cruise,682,Dwight,But I don't have any...,
2,11,Booze Cruise,682,Jim,"Here, you know what? You can have some nickels.",
2,11,Booze Cruise,682,Dwight," Five, ten, fifteen, twenty, twenty-five...",
2,11,Booze Cruise,683,Michael,"Hello, everyone.",
2,11,Booze Cruise,683,Dwight,"Good morning, Michael.",
2,11,Booze Cruise,683,Phyllis,Where are we going this afternoon?,
2,11,Booze Cruise,683,Michael,Ah! Ha ha ha!,
2,11,Booze Cruise,684,Pam,"Last week, Michael sent out this mysterious memo.",
2,11,Booze Cruise,684,Jim,"""It's time for our first quarter camaraderie event, so pack a swimsuit, a toothbrush, rubber-soled shoes, and a ski mask.""",
2,11,Booze Cruise,684,Pam,A ski mask and a swimsuit.,
2,11,Booze Cruise,684,Jim,"So that he can have us rob a bank, and then escape through the sewers.",
2,11,Booze Cruise,684,Pam,And brush our teeth.,
2,11,Booze Cruise,685,Michael,Yeah?,
2,11,Booze Cruise,685,Stanley,Michael.,
2,11,Booze Cruise,685,Michael,Stanley! Bo banley.,
2,11,Booze Cruise,685,Stanley,I need to know...,
2,11,Booze Cruise,685,Michael,Banana fana fo fanley.,
2,11,Booze Cruise,685,Stanley,What we're doing.,
2,11,Booze Cruise,685,Michael,Be my mo manley.,
2,11,Booze Cruise,685,Stanley,You said bring a toothbrush.,
2,11,Booze Cruise,685,Michael,Stanley.,
2,11,Booze Cruise,685,Stanley,Is this an overnight?,
2,11,Booze Cruise,685,Michael,"Maybe. The suspense is just so exciting, isn't it?",
2,11,Booze Cruise,685,Stanley,Should my wife tell her boss she's not coming in tomorrow?,
2,11,Booze Cruise,685,Michael,"Maybe, I don't know.",
2,11,Booze Cruise,685,Stanley,Not maybe. Yes or no.,
2,11,Booze Cruise,685,Michael,"Well, no. But... okay, don't spoil it for everybody, all right? But we are going on a booze cruise on Lake Wallenpaupack.",
2,11,Booze Cruise,685,Stanley,In January?,
2,11,Booze Cruise,685,Michael,It's cheaper.,
2,11,Booze Cruise,686,Michael,This is not just another party. This is a leadership training exercise. Right? I'm going to combine elements of fun and motivation and education into a single mind-blowing experience.,
2,11,Booze Cruise,687,Michael,It is now time to unveil the destination of this year's retreat. We are going on a harbor cruise of Lake Wallenpaupack. It's a booze cruise!,
2,11,Booze Cruise,687,Meredith,All right!,
2,11,Booze Cruise,687,Ryan,I have a test for business school tomorrow night. Is it okay if I skip the cruise and study for that?,
2,11,Booze Cruise,687,Michael,"No. This is mandatory. But don't worry, you know what? You're gonna learn plenty. This is gonna turn your life around, Ryan.",
2,11,Booze Cruise,687,Ryan,I'm already in business school.,
2,11,Booze Cruise,687,Michael,"Well, this...",
2,11,Booze Cruise,687,Kelly,"Wait, Michael?",
2,11,Booze Cruise,687,Michael,Yeah?,
2,11,Booze Cruise,687,Kelly,Why did you tell us to bring a bathing suit?,
2,11,Booze Cruise,687,Michael,To throw you off the scent.,
2,11,Booze Cruise,687,Kelly,"Yeah, but I bought a bathing suit.",
2,11,Booze Cruise,687,Michael,"Well, just keep the tags on and you can return it.",
2,11,Booze Cruise,687,Kelly,I took the tags off already.,
2,11,Booze Cruise,687,Michael,"Well, that's not my fault, okay? Just.. we're not going to pay for a bathing suit. Okay, I know what you're all thinking, ""Who is this smart little cookie?"" Her name is Brenda... something, and she is from corporate. And she is here, like you, to learn from what I have to say.",
2,11,Booze Cruise,688,Michael,"I am a great motivational speaker. I attended a Tony Robbins event by the airport last year, and... it wasn't the actual course. You have to pay for the actual course. But it talked about the actual course. And I've incorporated a lot of his ideas into my own course.",
2,11,Booze Cruise,689,Michael,"Leader... ship. The word ""ship"" is hidden inside the word ""leadership,"" as its derivation. So if this office is, in fact, a ship, as its leader, I am the captain. But we're all in the same boat. Teamwork!",
2,11,Booze Cruise,690,Oscar,"Last year, Michael's theme was ""Bowl over the Competition!"" So guess where we went.",
2,11,Booze Cruise,691,Michael,"Now, on this ship that is the office, what is a sales department? Anyone?",
2,11,Booze Cruise,691,Darryl,How about the sales department is the sails?,
2,11,Booze Cruise,691,Michael,"Yes, Darryl, the sales department makes sales. Good. Let me just explain. I see the sales department as the furnace.",
2,11,Booze Cruise,691,Phyllis,A furnace?,
2,11,Booze Cruise,691,Jim,"Yeesh, how old is this ship?",
2,11,Booze Cruise,691,Pam,How about the anchor?,
2,11,Booze Cruise,691,Phyllis,What does the furnace do?,
2,11,Booze Cruise,691,Michael,"All right, let's not get hung up on the furnace. This just... it's the sales... I see the sales department down there. They're in the engine room, and they are shoveling coal into the furnace, right? I mean, who saw the movie Titanic? They were very important in the movie Titanic. Who saw it? Show of hands!",
2,11,Booze Cruise,691,Jim,I'm not really sure what movie you're talking about. Are you sure you got the title right?,
2,11,Booze Cruise,691,Michael,Titanic?,
2,11,Booze Cruise,691,Pam,I think you're thinking of The Hunt for Red October.,
2,11,Booze Cruise,691,Michael,"No, I'm Leo DiCaprio! Come on!",
2,11,Booze Cruise,692,Jim,"Michael stands in the front of the boat and says that he's king of the world within the first hour, or I give you my next paycheck.",
2,11,Booze Cruise,693,Phyllis,"Michael, everyone in the engine room drowned.",
2,11,Booze Cruise,693,Michael,"No! Thank you, spoiler alert. You saw the movie, those of you who did. They're happy down there in the furnace room. And they're dirty and grimy and sweaty, and they're singing their ethnic songs, and... actually, that might be warehouse.",
2,11,Booze Cruise,693,Darryl,What?,
2,11,Booze Cruise,693,Michael,"The... no, no. No, I didn't... okay. Well, okay, in a nutshell, what I'm saying is... leadership. We'll talk more about that on the boat. Ship.",
2,11,Booze Cruise,693,Dwight,"Aye aye, Captain.",
2,11,Booze Cruise,694,Michael," A three-hour tour, a three-hour tour.",
2,11,Booze Cruise,695,Michael,"Pam, you are Mary Ann! We have the Professor and Ginger, welcome aboard. Angela, you are Mrs. Howell. Lovey.  Uh... the native. Sometimes they come from neighboring...  We have one of the Globetrotters, I am the Skipper, and Dwight, you will be Gilligan.",
2,11,Booze Cruise,695,Dwight,Cool.,
2,11,Booze Cruise,695,Captain Jack,"Actually, I'm the Skipper. But you can be Gilligan.",
2,11,Booze Cruise,695,Michael,"I'd rather die. Hi, I am Michael Scott, I am the captain of this party.",
2,11,Booze Cruise,695,Captain Jack,"I am Captain Jack, I am captain of the ship. I'm also captain of anyone who sets foot on the ship.  Hi, welcome aboard.",
2,11,Booze Cruise,695,Michael,Okay.,
2,11,Booze Cruise,696,Michael,"In an office, when you are ranking people, manager is higher than captain. On a boat, who knows? It's nebulose.",
2,11,Booze Cruise,697,Michael,"Hey, look! I'm king of the world!",
